f0,f1
0.04803125720889212,1.0359372839484378
0.04532818473649561,1.0370190976754385
0.04273539567631694,1.0379447136294095
0.13396858473666362,1.035907497328445
0.04389719243588236,1.03791168097169
0.04712136595121761,1.0370128070195035
0.04423138024660574,1.0379116648019608
0.047123306020814375,1.0370128055163026
0.047121295074787274,1.037013069653353
0.13387304304434314,1.0359125311097268
